price,production_year,mileage,fuel_type,mark,model,fiscal_power
280000,2007.0,9999,Diesel,Jeep,Wrangler,6
80000,2006.0,249999,Diesel,Volkswagen,GOLF 6,6
45000,2005.0,169999,Essence,Kia,Picanto,6
55000,2008.0,159999,Diesel,Dacia,Logan,6
70000,2010.0,199999,Diesel,Citroen,Berlingo,6
130000,2005.0,299999,Diesel,Volkswagen,Touran,6
38000,1998.0,94999,Diesel,Peugeot,306,8
153000,2014.0,129999,Diesel,Volkswagen,Tiguan,6
90000,2007.0,249999,Diesel,Kia,Sorento,6
167000,2013.0,149999,Diesel,Ford,Kuga,6
230000,2015.0,44999,Diesel,Toyota,RAV 4,6
110000,2009.0,24999,Diesel,Ford,Mondeo,6
70000,2006.0,149999,Diesel,Renault,Kangoo,6
60000,2004.0,4999,Diesel,Renault,Megane,6
98000,2010.0,169999,Diesel,Renault,Megane,6
110000,2007.0,189999,Diesel,Toyota,RAV 4,6
32000,2004.0,249999,Essence,Fiat,Palio,6
105000,2011.0,69999,Diesel,Dacia,Duster,6
48000,2005.0,84999,Essence,Kia,Picanto,6
53000,2005.0,149999,Essence,Ford,Fiesta,6
153000,2014.0,129999,Diesel,Volkswagen,Tiguan,6
71000,2014.0,139999,Diesel,Dacia,Logan,6
94000,2010.0,109999,Diesel,Peugeot,207,6
35000,1993.0,199999,Essence,Volkswagen,GOLF 3,6
60000,2009.0,249999,Diesel,Peugeot,Partner,6
133000,2013.0,89999,Diesel,Renault,Kangoo,6
69000,2006.0,299999,Diesel,Opel,Astra,6
167000,2013.0,149999,Diesel,Ford,Kuga,6
55000,2011.0,64999,Diesel,Hyundai,Elantra,6
35000,2004.0,349999,Diesel,Citroen,C15,6
43000,2004.0,189999,Essence,Fiat,Punto,7
33000,1992.0,4999,Diesel,Peugeot,205,6
110000,2012.0,159999,Diesel,Citroen,C4,6
53000,2001.0,299999,Diesel,Peugeot,306,6
390000,2010.0,64999,Essence,Porsche,Panamera,6
72000,2009.0,179999,Diesel,Renault,Kangoo,6
69000,1996.0,349999,Diesel,Mercedes-Benz,220,6
99000,2006.0,249999,Diesel,Volkswagen,GOLF 5,8
70000,2008.0,249999,Diesel,Hyundai,Accent,6
59000,2006.0,99999,Diesel,Peugeot,Partner,7
120000,2010.0,139999,Diesel,Renault,GRAND SCENIC,7
126000,2012.0,109999,Diesel,Kia,C'eed,6
48000,2007.0,249999,Essence,Chevrolet,Optra,9
158000,2010.0,249999,Diesel,Honda,CR-V,9
57000,2002.0,199999,Diesel,Renault,Megane,6
56000,2008.0,189999,Diesel,Peugeot,Partner,6
50000,2007.0,49999,Diesel,Renault,19,7
29000,2003.0,19999,Essence,Daewoo,Lanos,6
24000,1994.0,14999,Essence,Peugeot,205,6
95000,2010.0,189999,Diesel,Dacia,Duster,6
165000,2012.0,139999,Diesel,Toyota,RAV 4,6
141000,2012.0,109999,Diesel,Skoda,Octavia,6
48000,2006.0,119999,Essence,Fiat,Panda,6
130000,2014.0,84999,Diesel,Renault,Kangoo,6
79000,2009.0,109999,Essence,Daihatsu,Terios,6
58000,2002.0,24999,Diesel,Renault,Megane,6
20000,1993.0,54999,Essence,Peugeot,205,6
50000,2004.0,19999,Diesel,Peugeot,Partner,6
160000,2012.0,189999,Diesel,Volkswagen,GOLF 6,6
100000,2018.0,14999,Diesel,Fiat,FIORINO,6
110000,2013.0,4999,Diesel,Citroen,C4,6
290000,2012.0,9999,Diesel,Jeep,Wrangler,6
50000,2016.0,34999,Diesel,Mercedes-Benz,240,6
35000,2008.0,74999,Essence,Suzuki,Alto,6
35000,1999.0,24999,Essence,Toyota,Corolla,6
180000,2013.0,149999,Diesel,Volkswagen,GOLF 7,6
36000,2011.0,64999,Essence,Chery,QQ,6
110000,2016.0,59999,Diesel,Hyundai,Accent,6
135000,2010.0,249999,Diesel,Mitsubishi,pick up,6
95000,2013.0,79999,Essence,Renault,Clio,6
94000,2010.0,149999,Diesel,Peugeot,308,6
68000,2009.0,129999,Essence,Volkswagen,Polo,6
50000,2016.0,34999,Diesel,Mercedes-Benz,240,6
41000,1997.0,299999,Essence,Honda,Civic,6
98000,2012.0,9999,Diesel,Peugeot,308,6
42000,2003.0,129999,Essence,Alfa Romeo,147,6
450000,2012.0,179999,Diesel,Land Rover,Range Rover Sport,6
149000,2015.0,54999,Diesel,Kia,C'eed,6
110000,2010.0,349999,Diesel,Hyundai,H-1,6
30000,2005.0,79999,Essence,Volkswagen,Gol,6
210000,2013.0,74999,Diesel,Ford,Kuga,6
24000,2008.0,159999,Essence,Chery,QQ,6
74000,2000.0,299999,Diesel,Volkswagen,GOLF 4,6
55000,2007.0,74999,Essence,Fiat,Siena,7
42000,2007.0,149999,Essence,Hyundai,Atos,6
45000,1994.0,129999,Diesel,Renault,19,6
46000,2008.0,179999,Essence,Kia,Picanto,6
63000,2011.0,129999,Diesel,Dacia,Logan,6
69000,2013.0,119999,Essence,Peugeot,301,6
58000,2008.0,119999,Diesel,Peugeot,Partner,7
112000,2013.0,149999,Diesel,Citroen,C4,6
53000,2013.0,84999,Essence,Chevrolet,Spark,6
53000,2004.0,119999,Essence,Honda,Jazz,6
44000,1996.0,129999,Diesel,Renault,19,7
76000,2008.0,169999,Diesel,Renault,Kangoo,6
125000,2017.0,19999,Diesel,Renault,Clio,6
20000,1999.0,199999,Diesel,Peugeot,301,6
319000,2010.0,79999,Diesel,Land Rover,Range Rover Sport,6
47000,2008.0,99999,Essence,Kia,Picanto,6
95000,2000.0,299999,Diesel,Mercedes-Benz,Classe C,6
15000,1996.0,39999,Diesel,Ford,ESCORT,6
93000,2008.0,169999,Diesel,Ford,Focus,6
54000,2012.0,249999,Essence,Renault,Clio,6
60000,2006.0,129999,Diesel,Citroen,C3,6
30000,1998.0,29999,Essence,Fiat,Siena,6
90000,2015.0,74999,Diesel,Peugeot,301,6
169000,2016.0,19999,Diesel,Kia,C'eed,6
52000,2000.0,179999,Essence,BMW,Serie 3,6
41000,1997.0,299999,Essence,Honda,Civic,6
58000,1996.0,199999,Essence,Mercedes-Benz,other,10
153000,2015.0,44999,Diesel,Kia,C'eed,6
63000,2007.0,169999,Diesel,Citroen,C3,6
46000,2011.0,169999,Diesel,Dacia,Logan,6
500000,2012.0,74999,Diesel,BMW,M6,6
47000,2007.0,4999,Essence,Renault,Megane,6
73000,2008.0,129999,Diesel,Peugeot,206,6
100000,2016.0,24999,Diesel,Dacia,Logan,6
153000,2015.0,44999,Diesel,Kia,C'eed,6
419000,2016.0,139999,Diesel,BMW,Serie 5,6
60000,2012.0,9999,Diesel,Ford,Fiesta,6
88000,2009.0,169999,Diesel,Peugeot,308,6
70000,2002.0,349999,Diesel,Toyota,CORONA,6
110000,2016.0,69999,Diesel,Fiat,Punto,6
75000,2007.0,109999,Diesel,Ford,Fusion,6
70000,2009.0,159999,Diesel,Citroen,C3,6
233000,2012.0,149999,Diesel,BMW,Serie 5,6
233000,2012.0,149999,Diesel,BMW,Serie 5,6
113000,2012.0,74999,Diesel,Dacia,Duster,6
88000,2015.0,139999,Diesel,Dacia,Dokker,6
110000,2010.0,54999,Diesel,Renault,Scenic,6
48000,2007.0,109999,Essence,Kia,Picanto,6
78000,2013.0,159999,Diesel,Dacia,Logan,6
119000,2008.0,119999,Essence,BMW,Serie 1,6
57000,2002.0,249999,Essence,Honda,CR-V,6
75000,2012.0,149999,Diesel,Dacia,Logan,6
230000,2013.0,299999,Diesel,Volkswagen,Touran,6
380000,2015.0,14999,Essence,Dacia,Logan,6
38000,2000.0,189999,Essence,Honda,Civic,6
152000,2009.0,74999,Essence,BMW,Serie 3,6
124000,2008.0,79999,Diesel,BMW,Serie 1,6
113000,2010.0,99999,Essence,mini,cooper,6
28000,1993.0,169999,Diesel,Peugeot,405,6
159000,2010.0,84999,Essence,BMW,Serie 1,6
80000,2010.0,89999,Diesel,Kia,Sportage,8
28000,1993.0,169999,Diesel,Peugeot,405,6
135000,2012.0,19999,Diesel,Nissan,Qashqai,6
16000,2004.0,159999,Essence,Renault,Laguna,6
136000,2009.0,84999,Essence,BMW,Serie 3,6
92000,2008.0,119999,Essence,BMW,Serie 3,6
93000,2012.0,99999,Diesel,Renault,Kangoo,6
86000,2015.0,19999,Essence,Dacia,Sandero,5
189000,2011.0,69999,Diesel,BMW,Serie 1,6
309000,2009.0,59999,Essence,Audi,S5,6
159000,2012.0,89999,Diesel,Citroen,C5,6
329000,2014.0,79999,Diesel,Audi,Q5,6
36000,2010.0,84999,Essence,Geely,MK-GL,8
195000,2008.0,159999,Diesel,BMW,X5,6
309000,2009.0,59999,Essence,Audi,S5,6
162000,2007.0,249999,Diesel,Audi,Q7,6
109000,2015.0,69999,Diesel,Peugeot,208,6
71000,2014.0,139999,Diesel,Dacia,Logan,6
150000,2012.0,99999,Diesel,Hyundai,i 40,7
209000,2010.0,159999,Diesel,Audi,Q5,6
95000,2008.0,169999,Diesel,Suzuki,Grand Vitara,7
149000,2011.0,139999,Diesel,Audi,A6,6
92000,2015.0,44999,Diesel,Dacia,Logan,6
209000,2010.0,169999,Diesel,Audi,A5,6
67000,2012.0,149999,Essence,Peugeot,207,8
143000,2014.0,179999,Diesel,Volkswagen,GOLF 6,6
109000,2012.0,109999,Diesel,Ford,Mondeo,8
90000,2001.0,169999,Diesel,Mercedes-Benz,220,6
89000,2000.0,299999,Diesel,Volkswagen,GOLF 5,8
30000,1999.0,249999,Essence,Fiat,Palio,6
139000,2010.0,89999,Essence,Audi,A5,6
47000,2009.0,94999,Essence,Kia,Picanto,6
112000,2016.0,74999,Diesel,Toyota,Yaris,6
70000,2012.0,89999,Diesel,Volkswagen,GOLF 5,6
68000,2008.0,169999,Essence,Volkswagen,Passat,11
249000,2013.0,109999,Diesel,Audi,A4,6
95000,2009.0,109999,Essence,Volkswagen,GOLF 6,6
359000,2014.0,59999,Diesel,Audi,A3,6
37000,2007.0,109999,Essence,Suzuki,Alto,6
45000,1997.0,24999,Diesel,Renault,Laguna,6
48000,1993.0,49999,Diesel,Renault,19,6
72000,2005.0,189999,Diesel,Opel,Astra,7
29000,1999.0,159999,Essence,Toyota,Corolla,6
80000,2012.0,149999,Essence,Seat,Ibiza,6
53000,2010.0,4999,Essence,Hyundai,i 10,6
52000,2005.0,179999,Diesel,Kia,Cerato,6
110000,2009.0,179999,Diesel,Citroen,C4 Picasso,6
120000,2016.0,109999,Diesel,Volkswagen,Polo,6
70000,2008.0,159999,Diesel,Hyundai,Accent,6
58000,2004.0,189999,Diesel,Peugeot,206,6
66000,2012.0,94999,Essence,Ford,Ka,6
99000,2006.0,199999,Diesel,BMW,Serie 3,6
115000,2011.0,189999,Diesel,Ssangyong,Korando,6
115000,2011.0,189999,Diesel,Ssangyong,Korando,6
23000,1993.0,29999,Diesel,Renault,R19,6
90000,2009.0,69999,Essence,Honda,Accord,6
90000,2009.0,69999,Essence,Honda,Accord,6
107000,2006.0,189999,Diesel,Volkswagen,Passat,6
107000,2006.0,189999,Diesel,Volkswagen,Passat,6
55000,2007.0,109999,Essence,Peugeot,207,8
115000,1991.0,129999,Diesel,Mercedes-Benz,280,9
38000,2000.0,249999,Diesel,Ford,Mondeo,7
103000,2012.0,149999,Diesel,Citroen,C4,6
85000,2010.0,169999,Diesel,Renault,Kangoo,6
49000,2008.0,249999,Essence,Autres,Autres,6
152000,2008.0,149999,Diesel,Audi,A4,6
113000,2009.0,139999,Diesel,Citroen,C5,6
63000,2003.0,349999,Diesel,Nissan,X-Trail,9
670000,2014.0,19999,Diesel,Land Rover,Range Rover,11
260000,2015.0,99999,Diesel,Volkswagen,Amarok,6
60000,2000.0,249999,Diesel,Peugeot,306,6
55000,2009.0,159999,Essence,Hyundai,i 10,6
95000,2007.0,249999,Diesel,Toyota,Corolla verso,9
120000,2010.0,139999,Diesel,Renault,Latitude,6
92000,2009.0,169999,Diesel,Skoda,Octavia,8
105000,2011.0,19999,Diesel,Dacia,Duster,6
122000,2009.0,249999,Diesel,Volkswagen,Passat,6
138000,2013.0,79999,Diesel,Citroen,C4,6
57000,1999.0,14999,Diesel,Mercedes-Benz,190,6
48000,2003.0,189999,Essence,Honda,Jazz,8
57000,1999.0,14999,Diesel,Mercedes-Benz,190,6
74000,2006.0,169999,Diesel,Toyota,VERSO,6
200000,2013.0,24999,Diesel,Mercedes-Benz,Sprinter,6
55000,2004.0,199999,Diesel,Peugeot,206,6
125000,2015.0,109999,Diesel,Dacia,Duster,6
137000,2013.0,84999,Diesel,Audi,A1,6
55000,2012.0,149999,Essence,Renault,Clio,6
32000,2005.0,129999,Essence,Fiat,Palio,6
55000,2012.0,149999,Essence,Renault,Clio,6
85000,2006.0,119999,Essence,Mercedes-Benz,Classe B,6
102000,2007.0,249999,Diesel,Alfa Romeo,159,6
100000,2012.0,179999,Diesel,Volkswagen,Polo,6
57000,2004.0,179999,Diesel,Citroen,Berlingo,6
122000,2013.0,139999,Diesel,Seat,Leon,6
27000,1998.0,24999,Diesel,Honda,Accord,6
105000,2012.0,99999,Diesel,Renault,Fluence,6
85000,2009.0,169999,Diesel,Kia,Sportage,8
36000,2001.0,29999,Diesel,Fiat,Siena,6
100000,2013.0,109999,Diesel,Citroen,Nemo,6
75000,1997.0,169999,Diesel,Kia,Sorento,8
75000,2001.0,149999,Diesel,Audi,A2,8
180000,2012.0,109999,Diesel,Volkswagen,Caddy,6
145000,2010.0,189999,Diesel,Alfa Romeo,159,6
77000,2005.0,129999,Diesel,Renault,Megane,6
90000,2013.0,249999,Diesel,Dacia,Dokker,6
73000,2003.0,249999,Diesel,Mercedes-Benz,300,12
160000,2012.0,94999,Diesel,Alfa Romeo,Giulietta,6
126000,2014.0,99999,Diesel,Renault,Megane,6
209000,2017.0,44999,Diesel,Alfa Romeo,Giulietta,6
110000,2014.0,139999,Diesel,Dacia,Duster,6
132000,2016.0,84999,Diesel,Hyundai,Accent,6
100000,2009.0,249999,Diesel,Toyota,RAV 4,6
428000,2016.0,94999,Diesel,Jeep,Grand Cherokee,12
132000,2014.0,139999,Diesel,Dacia,Duster,6
219000,2014.0,109999,Diesel,Volkswagen,GOLF 7,6
75000,2014.0,94999,Essence,Renault,Clio,7
149000,2012.0,59999,Essence,Audi,A3,6
42000,2001.0,159999,Essence,Honda,Civic,6
130000,2010.0,139999,Diesel,Hyundai,Santa Fe,9
157000,2016.0,24999,Diesel,Toyota,Corolla,5
118000,2014.0,129999,Diesel,Hyundai,Accent,6
159000,2017.0,9999,Diesel,Renault,Kangoo,6
42000,2008.0,249999,Essence,Peugeot,206,4
155000,2015.0,64999,Diesel,Renault,Megane,6
118000,2014.0,109999,Diesel,Hyundai,Accent,6
139000,2016.0,64999,Diesel,Renault,Clio,6
147000,2015.0,94999,Diesel,Kia,Soul,6
85000,2008.0,129999,Diesel,Peugeot,308,6
27000,1997.0,19999,Essence,Fiat,Uno,6
60000,2002.0,299999,Diesel,Citroen,C5,6
65000,2008.0,349999,Diesel,Peugeot,Partner,6
37000,2009.0,109999,Essence,Chery,A113,7
78000,2007.0,299999,Diesel,Kia,K2700,6
19000,1993.0,49999,Diesel,Fiat,Uno,6
110000,2012.0,169999,Diesel,Citroen,C4 Picasso,6
123000,2009.0,159999,Diesel,Kia,Mohave,6
195000,2008.0,299999,Diesel,Mercedes-Benz,220,6
125000,2010.0,169999,Diesel,Skoda,Octavia,6
135000,2013.0,189999,Diesel,Chevrolet,Captiva,6
59000,2006.0,119999,Essence,Honda,Jazz,6
87000,2012.0,109999,Diesel,Peugeot,207,6
48000,2007.0,99999,Essence,Kia,Picanto,6
130000,2012.0,199999,Diesel,Toyota,VERSO,6
85000,2013.0,24999,Diesel,Citroen,C-Elysée,6
45000,2008.0,34999,Diesel,Renault,R19,6
82000,2008.0,24999,Diesel,Peugeot,407,6
88500,2015.0,119999,Diesel,Dacia,Logan,6
280000,2014.0,59999,Diesel,Volkswagen,Amarok,6
140000,2016.0,39999,Diesel,Ford,Fiesta,6
83000,2010.0,34999,Diesel,Renault,Kangoo,6
120000,2015.0,29999,Diesel,Citroen,Nemo,6
29000,1997.0,199999,Diesel,Fiat,Uno,6
750000,2004.0,24999,Diesel,Renault,Megane,6
177000,2012.0,74999,Diesel,Hyundai,IX55,6
160000,2015.0,74999,Diesel,Hyundai,i 30,8
48000,2008.0,149999,Essence,Chevrolet,Aveo,6
30000,1992.0,249999,Diesel,Renault,Clio,8
90000,2010.0,299999,Diesel,Volkswagen,GOLF 4,6
52000,2004.0,249999,Diesel,Peugeot,307,6
180000,2012.0,99999,Diesel,Audi,A3,6
48000,2005.0,109999,Diesel,Peugeot,Partner,6
140000,2014.0,149999,Diesel,Toyota,Corolla,6
140000,2014.0,149999,Diesel,Toyota,Corolla,6
34000,2004.0,349999,Diesel,Fiat,Palio,6
137000,2015.0,59999,Diesel,Renault,Megane,6
70000,2008.0,139999,Diesel,Peugeot,206,6
26000,1993.0,4999,Essence,Peugeot,205,6
72000,2009.0,199999,Diesel,Dacia,Logan,6
94000,2012.0,149999,Diesel,Peugeot,207,6
88000,2012.0,79999,Diesel,Seat,Ibiza,6
93000,2009.0,149999,Diesel,Ford,Focus,6
27000,1992.0,29999,Diesel,Citroen,C15,6
105000,2008.0,19999,Diesel,Hyundai,Santa Fe,6
49000,1994.0,349999,Diesel,Renault,19,6
93000,2016.0,34999,Diesel,Dacia,Logan,6
93000,2016.0,34999,Diesel,Dacia,Logan,6
37000,2007.0,109999,Essence,Suzuki,Alto,6
440000,2012.0,34999,Diesel,Mercedes-Benz,Classe CLS,6
93000,2016.0,34999,Diesel,Dacia,Logan,6
49000,1994.0,349999,Diesel,Renault,19,6
93000,2016.0,34999,Diesel,Dacia,Logan,6
440000,2012.0,34999,Diesel,Mercedes-Benz,Classe CLS,6
440000,2012.0,34999,Diesel,Mercedes-Benz,Classe CLS,6
90000,2009.0,249999,Diesel,Kia,Sportage,6
90000,2009.0,249999,Diesel,Kia,Sportage,6
95000,2013.0,109999,Diesel,Renault,12,6
54000,2013.0,14999,Essence,Suzuki,Celerio,6
197000,2010.0,129999,Diesel,Volkswagen,CC,6
64000,1998.0,349999,Diesel,Mercedes-Benz,250,6
197000,2010.0,129999,Diesel,Volkswagen,CC,6
64000,1998.0,349999,Diesel,Mercedes-Benz,250,6
55000,2008.0,199999,Essence,Peugeot,Partner,7
120000,2016.0,4999,Diesel,Dacia,other,4
62000,2007.0,129999,Diesel,Dacia,Logan,6
85000,2015.0,119999,Diesel,Fiat,Punto,5
103500,2014.0,44999,Diesel,Peugeot,208,6
25000,2006.0,89999,Essence,Suzuki,AERIO,6
55000,2008.0,74999,Essence,Peugeot,207,6
55000,2008.0,179999,Diesel,Peugeot,Partner,6
70000,2010.0,129999,Diesel,Fiat,Doblo,6
58000,2007.0,249999,Diesel,Dacia,Logan,6
85000,2008.0,149999,Essence,Volkswagen,Passat,6
150000,2010.0,49999,Diesel,Mercedes-Benz,310D,6
135000,2012.0,4999,Diesel,Nissan,Navara,6
135000,2012.0,4999,Diesel,Nissan,Navara,6
28000,1997.0,34999,Essence,Fiat,Uno,6
43000,1993.0,139999,Diesel,Renault,19,6
94000,2012.0,139999,Diesel,Peugeot,207,6
67000,2014.0,169999,Diesel,Citroen,Berlingo,6
75000,2010.0,44999,Diesel,Fiat,Albea,5
78000,2011.0,109999,Diesel,Peugeot,206,6
94000,2012.0,139999,Diesel,Peugeot,207,6
125000,2014.0,149999,Diesel,Dacia,Duster,6
87000,2000.0,24999,Diesel,Renault,Scenic,6
410000,2011.0,159999,Diesel,Porsche,Cayenne,6
87000,2000.0,24999,Diesel,Renault,Scenic,6
31000,1996.0,9999,Diesel,Peugeot,205,6
57000,2009.0,179999,Essence,Peugeot,206,6
66000,2014.0,64999,Diesel,Citroen,Nemo,6
58000,2013.0,59999,Essence,Chevrolet,Spark,6
44000,2004.0,299999,Diesel,Peugeot,Partner,6
63000,2010.0,24999,Diesel,Renault,19,6
123000,2012.0,119999,Diesel,Peugeot,508,6
109000,2007.0,159999,Diesel,Hyundai,Santa Fe,6
41000,2006.0,139999,Essence,Fiat,Siena,6
120000,2009.0,29999,Diesel,Hyundai,H-100,6
59000,2009.0,129999,Essence,Fiat,Bravo,8
170000,2005.0,14999,Diesel,Mercedes-Benz,220,6
69000,2010.0,249999,Diesel,Renault,Megane,6
85000,2002.0,299999,Diesel,Volkswagen,GOLF 4,6
113000,2015.0,69999,Diesel,Renault,Kangoo,6
65000,2001.0,249999,Essence,BMW,Serie 3,14
47000,2005.0,249999,Essence,Renault,Clio,8
40000,1994.0,44999,Diesel,Renault,19,6
199000,2009.0,139999,Diesel,Mercedes-Benz,Classe E,6
77000,2013.0,159999,Diesel,Dacia,Logan,6
170000,2014.0,79999,Diesel,Volkswagen,GOLF 7,6
48000,2011.0,29999,Diesel,Volkswagen,GOLF 3,6
260000,2016.0,39999,Diesel,Fiat,Ducato,6
68000,2011.0,19999,Essence,Renault,Clio,6
97000,2014.0,129999,Diesel,Peugeot,301,6
730000,2013.0,119999,Diesel,Dacia,Dokker,6
67000,1996.0,349999,Diesel,Mercedes-Benz,250,10
109000,2017.0,4999,Essence,Citroen,C1,6
37000,1997.0,24999,Essence,Suzuki,WAGON R,6
55000,2012.0,94999,Essence,Fiat,Punto,6
35000,1997.0,4999,Essence,Fiat,Uno,6
180000,2009.0,169999,Diesel,Mercedes-Benz,Classe C,6
106000,2011.0,99999,Diesel,Dacia,Duster,6
80000,2013.0,139999,Diesel,Dacia,Dokker,6
79000,2013.0,54999,Essence,Fiat,GRANDE PUNTO,6
60000,2012.0,94999,Essence,Suzuki,Celerio,6
90000,2011.0,139999,Diesel,Peugeot,207,6
100000,2008.0,29999,Diesel,Renault,Master,6
100000,2008.0,29999,Diesel,Renault,Master,6
100000,2008.0,39999,Diesel,Renault,Master,6
48000,2002.0,119999,Essence,Volkswagen,Polo,6
64000,2013.0,109999,Essence,Hyundai,i 10,6
155000,2012.0,119999,Diesel,Audi,A3,6
155000,2012.0,119999,Diesel,Audi,A3,6
123000,2009.0,4999,Diesel,Honda,Accord,6
50000,2004.0,159999,Diesel,Renault,Megane,6
37000,2001.0,29999,Diesel,Fiat,Palio,6
178000,2015.0,49999,Diesel,Peugeot,308,6
175000,2017.0,19999,Diesel,Seat,Leon,6
87000,2015.0,129999,Diesel,Dacia,Logan,6
92000,2010.0,149999,Diesel,Peugeot,Tepee,6
78000,2012.0,159999,Diesel,Peugeot,206+,6
83000,2010.0,169999,Diesel,Renault,Kangoo,6
50000,2001.0,249999,Diesel,Peugeot,206,7
62000,1995.0,44999,Diesel,Renault,19,6
88000,2014.0,64999,Diesel,Fiat,Punto,6
63000,1991.0,4999,Diesel,Volkswagen,Jetta,6
67000,2006.0,179999,Diesel,Renault,Clio,6
68000,1999.0,199999,Diesel,Volkswagen,GOLF 4,6
40000,1996.0,129999,Diesel,Opel,Corsa,6
46000,2003.0,169999,Essence,Honda,Accord,6
89000,2008.0,189999,Diesel,Renault,Kangoo,6
77000,2006.0,189999,Diesel,Audi,A4,6
80000,2012.0,159999,Diesel,Renault,Kangoo,6
168000,2016.0,39999,Diesel,Fiat,500L,5
93000,2014.0,64999,Diesel,Dacia,Sandero,6
68000,2008.0,119999,Essence,Volkswagen,Polo,6
158000,2015.0,39999,Diesel,Ford,Focus,6
102000,2008.0,119999,Diesel,Ssangyong,Kyron,8
175000,2006.0,139999,Diesel,Land Rover,Range Rover Sport,11
139000,2013.0,99999,Diesel,Opel,Astra,6
102000,2012.0,14999,Essence,Volkswagen,Polo,6
195000,2008.0,299999,Diesel,Mercedes-Benz,Classe C,6
40000,2006.0,49999,Diesel,Chevrolet,Alero,6
25000,2001.0,249999,Essence,Kia,Sportage,6
53000,2001.0,299999,Diesel,Peugeot,306,6
105000,2011.0,84999,Diesel,Toyota,Auris,5
52000,2001.0,14999,Diesel,Fiat,Palio,6
125000,2010.0,119999,Diesel,Skoda,Octavia,6
48000,2006.0,149999,Diesel,Citroen,Berlingo,6
52000,2001.0,249999,Diesel,Renault,Clio,6
57000,1995.0,69999,Diesel,Renault,19,6
76000,2008.0,139999,Diesel,Skoda,Fabia,6
80000,2014.0,89999,Diesel,Volkswagen,GOLF 5,8
55000,2003.0,99999,Diesel,Citroen,Berlingo,7
31000,2001.0,14999,Diesel,Fiat,Uno,6
99000,2016.0,119999,Diesel,Dacia,Duster,12
90000,2008.0,179999,Diesel,Skoda,Octavia,6
475000,2015.0,64999,Diesel,Mercedes-Benz,Classe C,6
80000,2001.0,349999,Diesel,BMW,X5,12
80000,2008.0,189999,Diesel,Lexus,LS,11
120000,2012.0,149999,Diesel,Skoda,Octavia,6
125000,2014.0,119999,Diesel,Renault,Megane,6
85000,2007.0,139999,Diesel,Volkswagen,Polo,6
29000,2000.0,249999,Essence,Fiat,Uno,6
56000,1992.0,119999,Diesel,Mercedes-Benz,190,8
100000,2010.0,169999,Diesel,Renault,Fluence,6
55000,2008.0,159999,Essence,Kia,Picanto,6
68000,1997.0,189999,Diesel,BMW,Serie 3,7
52000,1998.0,9999,Diesel,Renault,EXPRESS,6
58000,1999.0,4999,Diesel,Peugeot,206,7
28000,1999.0,69999,Diesel,Citroen,C15,6
120000,2013.0,84999,Diesel,Renault,Clio,6
30000,1991.0,199999,Essence,Peugeot,309,6
250000,2016.0,159999,Diesel,Volkswagen,GOLF 7,6
56000,2003.0,249999,Diesel,Renault,Clio,6
48000,2004.0,249999,Diesel,Citroen,Berlingo,6
151000,2012.0,109999,Diesel,Hyundai,ix 35,6
74000,2005.0,249999,Diesel,Renault,Megane,6
85000,2001.0,4999,Diesel,Volkswagen,Bora,6
63000,2004.0,129999,Essence,Nissan,Micra,6
88000,2008.0,169999,Diesel,Peugeot,308,6
50000,2009.0,4999,Diesel,Peugeot,Partner,6
100000,2011.0,4999,Diesel,Peugeot,308,7
118000,2013.0,94999,Diesel,Citroen,C4,6
149000,2013.0,79999,Diesel,Mitsubishi,L200,6
30000,1998.0,299999,Diesel,Peugeot,106,6
125000,2004.0,249999,Diesel,Mercedes-Benz,Classe E,6
35000,1999.0,109999,Essence,Toyota,STARLET,6
103000,2015.0,94999,Diesel,Dacia,Dokker,6
52000,1994.0,249999,Diesel,Renault,R19,7
60000,1994.0,4999,Diesel,Mercedes-Benz,220,6
64000,2004.0,119999,Diesel,Peugeot,307,6
67000,2013.0,99999,Essence,Hyundai,i 10,6
65000,1992.0,299999,Diesel,Mercedes-Benz,190,6
60000,2011.0,109999,Essence,Peugeot,206,6
95000,2013.0,89999,Diesel,Dacia,Dokker,6
66000,2003.0,299999,Diesel,Peugeot,307,6
75000,2005.0,249999,Diesel,Opel,Astra,7
90000,2013.0,69999,Diesel,Renault,Kangoo,6
92000,2009.0,94999,Diesel,Renault,Kangoo,7
82000,2013.0,94999,Diesel,Citroen,C3,6
100000,2008.0,19999,Diesel,Citroen,C4 Picasso,6
55000,2012.0,109999,Diesel,Renault,Kangoo,6
90000,2014.0,64999,Diesel,Dacia,Logan,6
55000,2010.0,129999,Essence,Kia,Picanto,6
135000,2011.0,149999,Diesel,Nissan,Qashqai,6
230000,2013.0,139999,Diesel,Mercedes-Benz,Classe C,6
41000,2006.0,179999,Essence,Fiat,Palio,6
55000,1991.0,9999,Diesel,Mercedes-Benz,190,6
90000,2010.0,159999,Diesel,Peugeot,308,6
65000,2012.0,199999,Diesel,Citroen,Nemo,6
104000,2013.0,139999,Diesel,Dacia,Lodgy,6
57000,2006.0,149999,Diesel,Citroen,Berlingo,7
53000,2011.0,169999,Essence,Fiat,Pinto,6
150000,2010.0,199999,Diesel,Volkswagen,Touran,6
75000,2011.0,64999,Essence,Peugeot,207,8
51000,2009.0,4999,Diesel,Peugeot,Partner,6
55000,2004.0,99999,Diesel,Citroen,Berlingo,7
